"","organization","work_area","project","survey","site_id","date","sampling_bout","dive_supervisor","collector","hakai_id","sample_type","depth","transect_dist","collected_start","collected_end","density","density_msq","canopy_height_cm","flowering_shoots","comments","quality_log"
"2368","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE1",2016-08-27,1,"Zach","Derek","2016-08-27_GOOSE_SOUTHWEST_EDGE1_15","seagrass_density",4.5,15,2016-08-27 17:19:10,2016-08-27 17:26:17,15,240,110,NA,NA,NA
"2369","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE1",2016-08-27,1,"Zach","Derek","2016-08-27_GOOSE_SOUTHWEST_EDGE1_10","seagrass_density",4.3,10,2016-08-27 17:19:10,2016-08-27 17:26:17,16,256,125,NA,NA,NA
"2370","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE1",2016-08-27,1,"Zach","Derek","2016-08-27_GOOSE_SOUTHWEST_EDGE1_5","seagrass_density",4.6,5,2016-08-27 17:19:10,2016-08-27 17:26:17,14,224,100,NA,NA,NA
"2371","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE1",2016-08-27,1,"Zach","Derek","2016-08-27_GOOSE_SOUTHWEST_EDGE1_0","seagrass_density",4.4,0,2016-08-27 17:19:10,2016-08-27 17:26:17,8,128,100,NA,NA,NA
"2372","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2",2016-08-25,2,"Zach","Derek","2016-08-25_CHOKED_PASS_EDGE2_30","seagrass_density",5.3,30,2016-08-25 16:48:34,2016-08-25 16:54:41,4,64,120,NA,NA,NA
"2373","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2",2016-08-25,2,"Zach","Derek","2016-08-25_CHOKED_PASS_EDGE2_25","seagrass_density",5.1,25,2016-08-25 16:48:34,2016-08-25 16:54:41,8,128,110,NA,NA,NA
"2374","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2",2016-08-25,2,"Zach","Derek","2016-08-25_CHOKED_PASS_EDGE2_20","seagrass_density",5.2,20,2016-08-25 16:48:34,2016-08-25 16:54:41,4,64,75,NA,NA,NA
"2375","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2",2016-08-25,2,"Zach","Derek","2016-08-25_CHOKED_PASS_EDGE2_15","seagrass_density",5.5,15,2016-08-25 16:48:34,2016-08-25 16:54:41,6,96,100,NA,NA,NA
"2376","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2",2016-08-25,2,"Zach","Derek","2016-08-25_CHOKED_PASS_EDGE2_10","seagrass_density",5.6,10,2016-08-25 16:48:34,2016-08-25 16:54:41,8,128,100,NA,NA,NA
"2377","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2",2016-08-25,2,"Zach","Derek","2016-08-25_CHOKED_PASS_EDGE2_5","seagrass_density",5.5,5,2016-08-25 16:48:34,2016-08-25 16:54:41,11,176,100,NA,NA,NA
"2378","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE2",2016-08-25,2,"Zach","Derek","2016-08-25_CHOKED_PASS_EDGE2_0","seagrass_density",5.5,0,2016-08-25 16:48:34,2016-08-25 16:54:41,0,0,0,NA,NA,NA
"2379","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR6",2016-08-22,6,"Zach","Derek","2016-08-22_TRIQUET_NORTH_INTERIOR6_0","seagrass_density",3.6,0,2016-08-22 18:04:00,2016-08-22 18:08:11,5,80,75,NA,NA,NA
"2380","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR6",2016-08-22,6,"Zach","Derek","2016-08-22_TRIQUET_NORTH_INTERIOR6_30","seagrass_density",3.6,30,2016-08-22 18:04:00,2016-08-22 18:08:11,0,0,0,NA,NA,NA
"2381","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR6",2016-08-22,6,"Zach","Derek","2016-08-22_TRIQUET_NORTH_INTERIOR6_25","seagrass_density",3.8,25,2016-08-22 18:04:00,2016-08-22 18:08:11,0,0,0,NA,NA,NA
"2382","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR6",2016-08-22,6,"Zach","Derek","2016-08-22_TRIQUET_NORTH_INTERIOR6_20","seagrass_density",3.9,20,2016-08-22 18:04:00,2016-08-22 18:08:11,7,112,85,NA,NA,NA
"2383","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR6",2016-08-22,6,"Zach","Derek","2016-08-22_TRIQUET_NORTH_INTERIOR6_15","seagrass_density",3.9,15,2016-08-22 18:04:00,2016-08-22 18:08:11,4,64,100,NA,NA,NA
"2384","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR6",2016-08-22,6,"Zach","Derek","2016-08-22_TRIQUET_NORTH_INTERIOR6_10","seagrass_density",3.9,10,2016-08-22 18:04:00,2016-08-22 18:08:11,1,16,100,NA,NA,NA
"2385","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR6",2016-08-22,6,"Zach","Derek","2016-08-22_TRIQUET_NORTH_INTERIOR6_5","seagrass_density",3.7,5,2016-08-22 18:04:00,2016-08-22 18:08:11,1,16,100,NA,NA,NA
"2386","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR4",2016-08-22,4,"Zach","Derek","2016-08-22_TRIQUET_NORTH_INTERIOR4_0","seagrass_density",3.9,0,2016-08-22 16:55:31,2016-08-22 17:03:48,1,16,110,NA,NA,NA
"2387","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR4",2016-08-22,4,"Zach","Derek","2016-08-22_TRIQUET_NORTH_INTERIOR4_30","seagrass_density",3.2,30,2016-08-22 16:55:31,2016-08-22 17:03:48,0,0,0,NA,NA,NA
"2388","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR4",2016-08-22,4,"Zach","Derek","2016-08-22_TRIQUET_NORTH_INTERIOR4_25","seagrass_density",3.8,25,2016-08-22 16:55:31,2016-08-22 17:03:48,4,64,100,NA,NA,NA
"2389","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR4",2016-08-22,4,"Zach","Derek","2016-08-22_TRIQUET_NORTH_INTERIOR4_20","seagrass_density",4.3,20,2016-08-22 16:55:31,2016-08-22 17:03:48,1,16,75,NA,NA,NA
"2390","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR4",2016-08-22,4,"Zach","Derek","2016-08-22_TRIQUET_NORTH_INTERIOR4_15","seagrass_density",4.7,15,2016-08-22 16:55:31,2016-08-22 17:03:48,1,16,50,NA,NA,NA
"2391","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR4",2016-08-22,4,"Zach","Derek","2016-08-22_TRIQUET_NORTH_INTERIOR4_10","seagrass_density",4.6,10,2016-08-22 16:55:31,2016-08-22 17:03:48,1,16,100,NA,NA,NA
"2392","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR4",2016-08-22,4,"Zach","Derek","2016-08-22_TRIQUET_NORTH_INTERIOR4_5","seagrass_density",4.5,5,2016-08-22 16:55:31,2016-08-22 17:03:48,2,32,75,NA,NA,NA
"2393","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1",2016-08-18,1,"Zach","Derek","2016-08-18_PRUTH_BAY_EDGE1_0","seagrass_density",2.3,0,2016-08-18 16:29:01,2016-08-18 16:35:12,6,96,100,NA,NA,NA
"2394","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1",2016-08-18,1,"Zach","Derek","2016-08-18_PRUTH_BAY_EDGE1_30","seagrass_density",1.2,30,2016-08-18 16:29:01,2016-08-18 16:35:12,6,96,75,NA,NA,NA
"2395","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1",2016-08-18,1,"Zach","Derek","2016-08-18_PRUTH_BAY_EDGE1_25","seagrass_density",1.3,25,2016-08-18 16:29:01,2016-08-18 16:35:12,11,176,80,NA,NA,NA
"2396","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1",2016-08-18,1,"Zach","Derek","2016-08-18_PRUTH_BAY_EDGE1_20","seagrass_density",1.8,20,2016-08-18 16:29:01,2016-08-18 16:35:12,2,32,100,NA,NA,NA
"2397","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1",2016-08-18,1,"Zach","Derek","2016-08-18_PRUTH_BAY_EDGE1_15","seagrass_density",2.1,15,2016-08-18 16:29:01,2016-08-18 16:35:12,4,64,125,NA,NA,NA
"2398","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1",2016-08-18,1,"Zach","Derek","2016-08-18_PRUTH_BAY_EDGE1_10","seagrass_density",2.3,10,2016-08-18 16:29:01,2016-08-18 16:35:12,5,80,125,NA,NA,NA
"2399","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1",2016-08-18,1,"Zach","Derek","2016-08-18_PRUTH_BAY_EDGE1_5","seagrass_density",2.3,5,2016-08-18 16:29:01,2016-08-18 16:35:12,6,96,100,NA,NA,NA
"2400","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4",2016-08-17,4,"Other,Zach","Derek","2016-08-17_TRIQUET_BAY_INTERIOR4_0","seagrass_density",4,0,2016-08-17 19:35:56,2016-08-17 19:42:04,3,48,60,NA,NA,NA
"2401","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4",2016-08-17,4,"Other,Zach","Derek","2016-08-17_TRIQUET_BAY_INTERIOR4_30","seagrass_density",4.3,30,2016-08-17 19:35:56,2016-08-17 19:42:04,6,96,65,NA,NA,NA
"2402","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4",2016-08-17,4,"Other,Zach","Derek","2016-08-17_TRIQUET_BAY_INTERIOR4_25","seagrass_density",4.2,25,2016-08-17 19:35:56,2016-08-17 19:42:04,7,112,80,NA,NA,NA
"2403","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4",2016-08-17,4,"Other,Zach","Derek","2016-08-17_TRIQUET_BAY_INTERIOR4_20","seagrass_density",4.2,20,2016-08-17 19:35:56,2016-08-17 19:42:04,5,80,70,NA,NA,NA
"2404","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4",2016-08-17,4,"Other,Zach","Derek","2016-08-17_TRIQUET_BAY_INTERIOR4_15","seagrass_density",4.1,15,2016-08-17 19:35:56,2016-08-17 19:42:04,9,144,60,NA,NA,NA
"2405","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4",2016-08-17,4,"Other,Zach","Derek","2016-08-17_TRIQUET_BAY_INTERIOR4_10","seagrass_density",4.1,10,2016-08-17 19:35:56,2016-08-17 19:42:04,10,160,75,NA,NA,NA
"2406","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4",2016-08-17,4,"Other,Zach","Derek","2016-08-17_TRIQUET_BAY_INTERIOR4_5","seagrass_density",4,5,2016-08-17 19:35:56,2016-08-17 19:42:04,1,16,75,NA,NA,NA
"2407","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1",2016-06-20,1,"Zach","Ondine","2016-06-20_CHOKED_PASS_EDGE1_30","seagrass_density",2.1,30,2016-06-20 16:06:42,2016-06-20 16:23:50,2,32,140,NA,NA,NA
"2408","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1",2016-06-20,1,"Zach","Ondine","2016-06-20_CHOKED_PASS_EDGE1_25","seagrass_density",2.1,25,2016-06-20 16:06:42,2016-06-20 16:23:50,6,96,120,NA,NA,NA
"2409","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1",2016-06-20,1,"Zach","Ondine","2016-06-20_CHOKED_PASS_EDGE1_20","seagrass_density",1.9,20,2016-06-20 16:06:42,2016-06-20 16:23:50,9,144,120,NA,NA,NA
"2410","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1",2016-06-20,1,"Zach","Ondine","2016-06-20_CHOKED_PASS_EDGE1_15","seagrass_density",2,15,2016-06-20 16:06:42,2016-06-20 16:23:50,6,96,130,NA,NA,NA
"2411","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1",2016-06-20,1,"Zach","Ondine","2016-06-20_CHOKED_PASS_EDGE1_10","seagrass_density",1.9,10,2016-06-20 16:06:42,2016-06-20 16:23:50,3,48,80,NA,NA,NA
"2412","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1",2016-06-20,1,"Zach","Ondine","2016-06-20_CHOKED_PASS_EDGE1_5","seagrass_density",1.8,5,2016-06-20 16:06:42,2016-06-20 16:23:50,7,112,130,NA,NA,NA
"2413","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1",2016-06-20,1,"Zach","Ondine","2016-06-20_CHOKED_PASS_EDGE1_0","seagrass_density",1.6,0,2016-06-20 16:06:42,2016-06-20 16:23:50,5,80,120,NA,NA,NA
"2414","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2016-06-16,3,"Ondine","Other","2016-06-16_PRUTH_BAY_EDGE3_0","seagrass_density",4.6,0,2016-06-16 16:46:35,2016-06-16 16:59:46,8,128,90,NA,NA,NA
"2415","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2016-06-16,3,"Ondine","Other","2016-06-16_PRUTH_BAY_EDGE3_30","seagrass_density",4.2,30,2016-06-16 16:46:35,2016-06-16 16:59:46,8,128,70,NA,NA,NA
"2416","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2016-06-16,3,"Ondine","Other","2016-06-16_PRUTH_BAY_EDGE3_25","seagrass_density",4.4,25,2016-06-16 16:46:35,2016-06-16 16:59:46,7,112,50,NA,NA,NA
"2417","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2016-06-16,3,"Ondine","Other","2016-06-16_PRUTH_BAY_EDGE3_20","seagrass_density",4.6,20,2016-06-16 16:46:35,2016-06-16 16:59:46,6,96,75,NA,NA,NA
"2418","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2016-06-16,3,"Ondine","Other","2016-06-16_PRUTH_BAY_EDGE3_15","seagrass_density",4.7,15,2016-06-16 16:46:35,2016-06-16 16:59:46,4,64,95,NA,NA,NA
"2419","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2016-06-16,3,"Ondine","Other","2016-06-16_PRUTH_BAY_EDGE3_10","seagrass_density",4.7,10,2016-06-16 16:46:35,2016-06-16 16:59:46,4,64,100,NA,NA,NA
"2420","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2016-06-16,3,"Ondine","Other","2016-06-16_PRUTH_BAY_EDGE3_5","seagrass_density",4.7,5,2016-06-16 16:46:35,2016-06-16 16:59:46,8,128,75,NA,NA,NA
"2421","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE2",2018-06-20,2,"angeleen","derek","2018-06-20_PRUTH_BAY_EDGE2_0","seagrass_density",2,0,2018-06-20 21:14:09,2018-06-20 21:19:15,2,32,60,NA,NA,"1: 0 flowering"
"2422","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE2",2018-06-20,2,"angeleen","derek","2018-06-20_PRUTH_BAY_EDGE2_10","seagrass_density",2.4,10,2018-06-20 21:14:09,2018-06-20 21:19:15,5,80,80,NA,NA,"1: 0 flowering"
"2423","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE2",2018-06-20,2,"angeleen","derek","2018-06-20_PRUTH_BAY_EDGE2_15","seagrass_density",2.7,15,2018-06-20 21:14:09,2018-06-20 21:19:15,5,80,75,NA,NA,"1: 0 flowering"
"2424","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE2",2018-06-20,2,"angeleen","derek","2018-06-20_PRUTH_BAY_EDGE2_20","seagrass_density",2.9,20,2018-06-20 21:14:09,2018-06-20 21:19:15,6,96,70,NA,NA,"1: 0 flowering"
"2425","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE2",2018-06-20,2,"angeleen","derek","2018-06-20_PRUTH_BAY_EDGE2_25","seagrass_density",2.9,25,2018-06-20 21:14:09,2018-06-20 21:19:15,0,0,65,NA,NA,"1: 0 flowering"
"2426","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE2",2018-06-20,2,"angeleen","derek","2018-06-20_PRUTH_BAY_EDGE2_30","seagrass_density",2.9,30,2018-06-20 21:14:09,2018-06-20 21:19:15,0,0,70,NA,NA,"1: 0 flowering"
"2427","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE2",2018-06-20,2,"angeleen","derek","2018-06-20_PRUTH_BAY_EDGE2_5","seagrass_density",2.2,5,2018-06-20 21:14:09,2018-06-20 21:19:15,8,128,75,NA,NA,"1: 0 flowering"
"2428","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4",2015-06-24,4,NA,"tristan","2015-06-24_TRIQUET_BAY_INTERIOR4_0","seagrass_density",1.8288,0,2015-06-24 19:06:00,NA,8,128,118,NA,NA,"1: adjacent habitat should be seagrass?"
"2429","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4",2015-06-24,4,NA,"tristan","2015-06-24_TRIQUET_BAY_INTERIOR4_5","seagrass_density",1.524,5,2015-06-24 19:06:00,NA,10,160,115,NA,NA,"1: adjacent habitat should be seagrass?"
"2430","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4",2015-06-24,4,NA,"tristan","2015-06-24_TRIQUET_BAY_INTERIOR4_10","seagrass_density",1.524,10,2015-06-24 19:06:00,NA,11,176,120,NA,NA,"1: adjacent habitat should be seagrass?"
"2431","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4",2015-06-24,4,NA,"tristan","2015-06-24_TRIQUET_BAY_INTERIOR4_15","seagrass_density",1.524,15,2015-06-24 19:06:00,NA,9,144,117,NA,NA,"1: adjacent habitat should be seagrass?"
"2432","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4",2015-06-24,4,NA,"tristan","2015-06-24_TRIQUET_BAY_INTERIOR4_20","seagrass_density",1.8288,20,2015-06-24 19:06:00,NA,10,160,119,NA,NA,"1: adjacent habitat should be seagrass?"
"2433","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4",2015-06-24,4,NA,"tristan","2015-06-24_TRIQUET_BAY_INTERIOR4_25","seagrass_density",1.8288,25,2015-06-24 19:06:00,NA,7,112,104,NA,NA,"1: adjacent habitat should be seagrass?"
"2434","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4",2015-06-24,4,NA,"tristan","2015-06-24_TRIQUET_BAY_INTERIOR4_30","seagrass_density",1.8288,30,2015-06-24 19:06:00,NA,11,176,113,NA,NA,"1: adjacent habitat should be seagrass?"
"2435","HAKAI","CALVERT","MARINEGEO","MCMULLIN_SOUTH","MCMULLIN_SOUTH_EDGE1",2015-06-26,1,NA,"tristan","2015-06-26_MCMULLIN_SOUTH_EDGE1_0","seagrass_density",4.572,0,2015-06-26 17:55:00,2015-06-26 18:04:00,18,288,128,NA,NA,NA
"2436","HAKAI","CALVERT","MARINEGEO","MCMULLIN_SOUTH","MCMULLIN_SOUTH_EDGE1",2015-06-26,1,NA,"tristan","2015-06-26_MCMULLIN_SOUTH_EDGE1_10","seagrass_density",4.572,10,2015-06-26 17:55:00,2015-06-26 18:04:00,17,272,104,NA,NA,NA
"2437","HAKAI","CALVERT","MARINEGEO","MCMULLIN_SOUTH","MCMULLIN_SOUTH_EDGE1",2015-06-26,1,NA,"tristan","2015-06-26_MCMULLIN_SOUTH_EDGE1_20","seagrass_density",4.572,20,2015-06-26 17:55:00,2015-06-26 18:04:00,13,208,108,NA,NA,NA
"2438","HAKAI","CALVERT","MARINEGEO","MCMULLIN_SOUTH","MCMULLIN_SOUTH_EDGE1",2015-06-26,1,NA,"tristan","2015-06-26_MCMULLIN_SOUTH_EDGE1_30","seagrass_density",3.048,30,2015-06-26 17:55:00,2015-06-26 18:04:00,13,208,107,NA,NA,NA
"2439","HAKAI","CALVERT","MARINEGEO","MCMULLIN_SOUTH","MCMULLIN_SOUTH_EDGE3",2015-06-26,3,NA,"tristan","2015-06-26_MCMULLIN_SOUTH_EDGE3_0","seagrass_density",2.4384,0,2015-06-26 18:51:00,2015-06-26 18:57:00,15,240,145,NA,NA,NA
"2440","HAKAI","CALVERT","MARINEGEO","MCMULLIN_SOUTH","MCMULLIN_SOUTH_EDGE3",2015-06-26,3,NA,"tristan","2015-06-26_MCMULLIN_SOUTH_EDGE3_10","seagrass_density",2.7432,10,2015-06-26 18:51:00,2015-06-26 18:57:00,16,256,140,NA,NA,NA
"2441","HAKAI","CALVERT","MARINEGEO","MCMULLIN_SOUTH","MCMULLIN_SOUTH_EDGE3",2015-06-26,3,NA,"tristan","2015-06-26_MCMULLIN_SOUTH_EDGE3_20","seagrass_density",2.7432,20,2015-06-26 18:51:00,2015-06-26 18:57:00,15,240,150,NA,NA,NA
"2442","HAKAI","CALVERT","MARINEGEO","MCMULLIN_SOUTH","MCMULLIN_SOUTH_EDGE3",2015-06-26,3,NA,"tristan","2015-06-26_MCMULLIN_SOUTH_EDGE3_30","seagrass_density",3.048,30,2015-06-26 18:51:00,2015-06-26 18:57:00,11,176,143,NA,NA,NA
"2443","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR4",2015-06-26,4,NA,"tristan","2015-06-26_MCMULLIN_NORTH_INTERIOR4_0","seagrass_density",2.4384,0,2015-06-26 19:31:00,2015-06-26 19:39:00,15,240,124,NA,NA,NA
"2444","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR4",2015-06-26,4,NA,"tristan","2015-06-26_MCMULLIN_NORTH_INTERIOR4_10","seagrass_density",2.1336,10,2015-06-26 19:31:00,2015-06-26 19:39:00,14,224,129,NA,NA,NA
"2445","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR4",2015-06-26,4,NA,"tristan","2015-06-26_MCMULLIN_NORTH_INTERIOR4_20","seagrass_density",2.1336,20,2015-06-26 19:31:00,2015-06-26 19:39:00,17,272,67,NA,NA,NA
"2446","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR4",2015-06-26,4,NA,"tristan","2015-06-26_MCMULLIN_NORTH_INTERIOR4_30","seagrass_density",2.1336,30,2015-06-26 19:31:00,2015-06-26 19:39:00,16,256,69,NA,NA,NA
"2447","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHEAST","GOOSE_SOUTHEAST_EDGE2",2015-06-28,2,NA,"tristan","2015-06-28_GOOSE_SOUTHEAST_EDGE2_0","seagrass_density",6.7056,0,2015-06-28 17:46:00,2015-06-28 17:52:00,16,256,159,NA,NA,NA
"2448","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHEAST","GOOSE_SOUTHEAST_EDGE2",2015-06-28,2,NA,"tristan","2015-06-28_GOOSE_SOUTHEAST_EDGE2_10","seagrass_density",6.7056,10,2015-06-28 17:46:00,2015-06-28 17:52:00,17,272,154,NA,NA,"1: 2x minnow"
"2449","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHEAST","GOOSE_SOUTHEAST_EDGE2",2015-06-28,2,NA,"tristan","2015-06-28_GOOSE_SOUTHEAST_EDGE2_20","seagrass_density",6.7056,20,2015-06-28 17:46:00,2015-06-28 17:52:00,12,192,158,NA,NA,NA
"2450","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHEAST","GOOSE_SOUTHEAST_EDGE2",2015-06-28,2,NA,"tristan","2015-06-28_GOOSE_SOUTHEAST_EDGE2_30","seagrass_density",6.7056,30,2015-06-28 17:46:00,2015-06-28 17:52:00,15,240,149,NA,NA,NA
"2451","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHEAST","GOOSE_SOUTHEAST_EDGE3",2015-06-28,3,NA,"tristan","2015-06-28_GOOSE_SOUTHEAST_EDGE3_0","seagrass_density",5.1816,0,2015-06-28 18:16:00,2015-06-28 18:22:00,25,400,163,NA,NA,NA
"2452","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHEAST","GOOSE_SOUTHEAST_EDGE3",2015-06-28,3,NA,"tristan","2015-06-28_GOOSE_SOUTHEAST_EDGE3_10","seagrass_density",5.1816,10,2015-06-28 18:16:00,2015-06-28 18:22:00,19,304,187,NA,NA,NA
"2453","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHEAST","GOOSE_SOUTHEAST_EDGE3",2015-06-28,3,NA,"tristan","2015-06-28_GOOSE_SOUTHEAST_EDGE3_20","seagrass_density",4.2672,20,2015-06-28 18:16:00,2015-06-28 18:22:00,23,368,168,NA,NA,NA
"2454","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHEAST","GOOSE_SOUTHEAST_EDGE3",2015-06-28,3,NA,"tristan","2015-06-28_GOOSE_SOUTHEAST_EDGE3_30","seagrass_density",4.572,30,2015-06-28 18:16:00,2015-06-28 18:22:00,21,336,170,NA,NA,NA
"2455","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4",2016-06-18,4,"Derek","Ondine","2016-06-18_KOEYE_ESTUARY_INTERIOR4_5","seagrass_density",3.9,5,2016-06-18 20:21:56,2016-06-18 20:41:58,15,240,220,NA,NA,NA
"2456","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1",2017-07-03,1,"angeleen","derek","2017-07-03_PRUTH_BAY_EDGE1_0","seagrass_density",3.6,0,2017-07-03 20:48:51,2017-07-03 20:54:00,4,64,105,NA,NA,NA
